td_number_and_name;basic_udi_di;dmids_no;article_number;product_group;product_name;udi_single_unit;udi_ve;mdr_code;risk_class;classification_rule;gmdn;umdns_code;emdn;certification_no;packaging_unit_ve;material;surface_info;iso_code;first_placing_on_market_date;legacy_device
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;531966;FG Diam. Royal line;FG diamond fine;04057176177995;04057176178008;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 250 514 010;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;531968;FG Diam. Royal line;FG diamond medium;04057176178015;04057176178022;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 250 524 010;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;531978;FG Diam. Royal line;FG diamond medium;04057176202994;04057176203007;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 291 524 010;2011-01-19;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;531985;FG Diam. Royal line;FG diamond coarse;04057176208774;04057176208781;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 167 534 018;2015-12-17;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;531988;FG Diam. Royal line;FG diamond medium;04057176178039;04057176178046;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 167 524 018;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;531993;FG Diam. Royal line;FG diamond extracoarse;04057176208941;04057176208958;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, extracoarse;806 314 250 544 021;2016-04-20;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;531998;FG Diam. Royal line;FG diamond medium;04057176203212;04057176203229;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 250 524 021;2011-03-11;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532004;FG Diam. Royal line;FG diamond superfine;04057176234568;04057176234575;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 314 297 504 012;2022-05-13;
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532005;FG Diam. Royal line;FG diamond coarse;04057176178053;04057176178060;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 297 534 012;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532006;FG Diam. Royal line;FG diamond fine;04057176178077;04057176178084;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 297 514 012;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532008;FG Diam. Royal line;FG diamond medium;04057176178091;04057176178107;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 297 524 012;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532010;Turbo Laser;FG turbo laser cut, short shank;04057176202772;04057176202789;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 313 198 534 016;2010-10-21;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532014;FG Diam. Royal line;FG diamond superfne;04057176210968;04057176210975;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 314 297 504 014;2018-05-17;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532015;FG Diam. Royal line;FG diamond coarse;04057176178121;04057176178138;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 297 534 014;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532016;FG Diam. Royal line;FG diamond fine;04057176178145;04057176178152;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 297 514 014;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532018;FG Diam. Royal line;FG diamond medium;04057176178169;04057176178176;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 297 524 014;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532020;Ultra-Light;FG turbo ultra light;04057176178183;04057176178190;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;2;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 314 140 504 010;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532023;FG Diam. Royal line;FG diamond extracoarse;04057176178206;04057176178213;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, extracoarse;806 314 297 544 016;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532025;FG Diam. Royal line;FG diamond coarse;04057176178220;04057176178237;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 297 534 016;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532026;FG Diam. Royal line;FG diamond fine;04057176178244;04057176178251;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 297 514 016;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532028;FG Diam. Royal line;FG diamond medium;04057176178268;04057176178275;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 297 524 016;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532035;FG Diam. Royal line;FG diamond coarse;04057176178282;04057176178299;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 297 534 018;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532038;FG Diam. Royal line;FG diamond medium;04057176178305;04057176178312;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 297 524 018;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532040;Ultra-Light;FG turbo ultra light;04057176178329;04057176178336;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;2;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 314 257 504 023;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532046;FG Diam. Royal line;FG diamond fine;04057176203236;04057176203243;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 972 514 020;2011-03-15;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532053;FG Diam. Royal line;FG diamond extracoarse;04057176203397;04057176203403;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, extracoarse;806 314 166 544 023;2011-04-04;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532063;FG Diam. Royal line;FG diamond extracoarse;04057176199539;04057176199546;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, extracoarse;806 314 170 544 012;2008-10-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532064;FG Diam. Royal line;FG diamond superfine;04057176187765;04057176187772;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 314 170 504 012;2006-10-26;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532065;FG Diam. Royal line;FG diamond coarse;04057176178343;04057176178350;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 170 534 012;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532066;FG Diam. Royal line;FG diamond fine;04057176199515;04057176199522;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 170 514 012;2008-10-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532068;FG Diam. Royal line;FG diamond medium;04057176178367;04057176178374;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 170 524 012;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532073;FG Diam. Royal line;FG diamond extracoarse;04057176192097;04057176192103;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, extracoarse;806 314 170 544 014;2008-08-29;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532075;FG Diam. Royal line;FG diamond coarse;04057176178381;04057176178398;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 170 534 014;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532076;FG Diam. Royal line;FG diamond fine;04057176201393;04057176201409;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 170 514 014;2008-12-12;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532078;FG Diam. Royal line;FG diamond medium;04057176178404;04057176178411;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 170 524 014;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532093;FG Diam. Royal line;FG diamond extracoarse;04057176203410;04057176203427;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, extracoarse;806 314 546 544 025;2011-04-04;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532098;FG Diam. Royal line;FG diamond extracoarse;04057176207036;04057176207043;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 546 544 025;2013-04-05;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532100;Ultra-Light;FG turbo ultra light;04057176178497;04057176178503;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;2;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 314 165 504 014;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532103;FG Diam. Royal line;FG diamond extracoarse;04057176210227;04057176210234;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, extracoarse;806 314 289 544 014;2018-01-30;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532105;FG Diam. Royal line;FG diamond coarse;04057176178510;04057176178527;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 289 534 014;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532106;FG Diam. Royal line;FG diamond fine;04057176178534;04057176178541;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 289 514 014;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532108;FG Diam. Royal line;FG diamond medium;04057176178558;04057176178565;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 289 524 014;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532113;FG Diam. Royal line;FG diamond extracoarse;04057176210784;04057176210791;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, extracoarse;806 314 289 544 016;2018-05-16;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532115;FG Diam. Royal line;FG diamond coarse;04057176178572;04057176178589;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 289 534 016;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532116;FG Diam. Royal line;FG diamond fine;04057176210920;04057176210937;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 289 514 016;2018-05-17;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532118;FG Diam. Royal line;FG diamond medium;04057176178596;04057176178602;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 289 524 016;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532120;Ultra-Light;FG turbo ultra light;04057176178619;04057176178626;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;2;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 314 248 504 014;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532125;FG Diam. Royal line;FG diamond coarse;04057176178633;04057176178640;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 289 534 018;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532126;FG Diam. Royal line;FG diamond fine;04057176178657;04057176178664;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 289 514 018;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532128;FG Diam. Royal line;FG diamond medium;04057176178671;04057176178688;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 289 524 018;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532133;FG Diam. Royal line;FG diamond extracoarse;04057176210906;04057176210913;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, extracoarse;806 314 289 544 010;2018-05-17;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532134;FG Diam. Royal line;FG diamond superfine;04057176235022;04057176235039;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 314 289 504 010;2022-07-06;
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532135;FG Diam. Royal line;FG diamond coarse;04057176178695;04057176178701;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 289 534 010;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532136;FG Diam. Royal line;FG diamond fine;04057176178718;04057176178725;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 289 514 010;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532138;FG Diam. Royal line;FG diamond medium;04057176178732;04057176178749;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 289 524 010;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532143;FG Diam. Royal line;FG diamond extracoarse;04057176178756;04057176178763;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, extracoarse;806 314 289 544 012;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532145;FG Diam. Royal line;FG diamond coarse;04057176178770;04057176178787;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 289 534 012;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532146;FG Diam. Royal line;FG diamond fine;04057176178794;04057176178800;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 289 514 012;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532148;FG Diam. Royal line;FG diamond medium;04057176178817;04057176178824;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 289 524 012;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532153;FG Diam. Royal line;FG diamond extracoarse;04057176197634;04057176197641;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, extracoarse;806 314 290 544 012;2008-09-24;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532154;FG Diam. Royal line;FG diamond superfine;04057176197658;04057176197665;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, superfine;806 314 290 504 012;2008-09-24;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532155;FG Diam. Royal line;FG diamond coarse;04057176178831;04057176178848;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 290 534 012;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532156;FG Diam. Royal line;FG diamond fine;04057176178855;04057176178862;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 290 514 012;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532158;FG Diam. Royal line;FG diamond medium;04057176178879;04057176178886;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 290 524 012;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532165;FG Diam. Royal line;FG diamond coarse;04057176178893;04057176178909;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, coarse;806 314 290 534 010;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532166;FG Diam. Royal line;FG diamond fine;04057176178916;04057176178923;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, fine;806 314 290 514 010;2006-07-10;X
MDR-TD1 - rot. Dentalinstrumente;4057176RotariesX7;DE/CA61/00025331;532168;FG Diam. Royal line;FG diamond medium;04057176178930;04057176178947;MDN 1208;Klasse lla;Regel 5.4;16670;16-670;Q010199;0297/170765128;5;steel 1.4035, diamond, nickel;ISO adapter, smooth, medium;806 314 290 524 010;2006-07-10;X
